PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,InGroup,Deck,Side,CabinPosition,TotalSpent,RoomService_used,RoomService_big_spender,FoodCourt_used,FoodCourt_big_spender,ShoppingMall_used,ShoppingMall_big_spender,Spa_used,Spa_big_spender,VRDeck_used,VRDeck_big_spender,TotalSpent_big_spender
2472_01,Earth,0,TRAPPIST-1e,30.0,0,756.0,4.0,30.0,0.0,0.0,0,1,0,E,S,Front,790.0,1,1,1,0,1,0,0,0,0,0,0
2474_01,Mars,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,F,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2475_01,Europa,0,TRAPPIST-1e,27.8,0,0.0,27.0,0.0,3573.0,3643.0,0,1,0,C,P,Front,7243.0,0,0,1,0,0,0,1,1,1,1,1
2476_01,Earth,0,TRAPPIST-1e,35.0,0,0.0,0.0,1.0,0.0,1264.0,0,1,0,F,P,Second,1265.0,0,0,0,0,1,0,0,0,1,1,0
2477_01,Europa,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,C,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2477_02,Europa,1,55 Cancri e,50.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,C,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2478_01,Earth,1,TRAPPIST-1e,52.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2479_01,Earth,1,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,F,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2480_01,Earth,0,55 Cancri e,41.0,0,682.0,0.0,0.0,0.0,17.0,0,1,0,F,S,Second,699.0,1,1,0,0,0,0,0,0,1,0,0
2483_01,Earth,0,55 Cancri e,35.0,0,2594.0,195.0,0.0,0.0,0.0,0,1,0,F,S,Second,2789.0,1,1,1,0,0,0,0,0,0,0,0
2486_01,Earth,0,TRAPPIST-1e,26.0,0,552.0,192.0,30.0,0.0,1.0,0,2,1,F,P,Second,775.0,1,1,1,0,1,0,0,0,1,0,0
2486_02,Earth,0,TRAPPIST-1e,17.0,0,584.0,738.0,54.0,0.0,621.0,0,2,1,F,P,Second,1997.0,1,1,1,1,1,0,0,0,1,1,0
2488_01,Mars,0,TRAPPIST-1e,69.0,0,4483.0,0.0,525.0,0.0,500.0,0,1,0,D,S,Front,5508.0,1,1,0,0,1,1,0,0,1,1,1
2489_01,Europa,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2491_01,Earth,0,PSO J318.5-22,25.0,0,2.0,2762.0,552.0,0.0,1391.0,0,1,0,G,S,Front,4707.0,1,0,1,1,1,1,0,0,1,1,1
2492_01,Mars,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,F,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2496_01,Earth,0,TRAPPIST-1e,25.0,0,64.0,0.0,0.0,660.0,0.0,0,1,0,F,S,Second,724.0,1,0,0,0,0,0,1,1,0,0,0
2497_01,Earth,0,55 Cancri e,36.0,0,0.0,0.0,0.0,33.0,619.0,0,1,0,G,P,Third,652.0,0,0,0,0,0,0,1,0,1,1,0
2498_01,Earth,0,TRAPPIST-1e,14.0,0,148.0,0.0,34.0,808.0,0.0,0,1,0,E,S,Front,990.0,1,1,0,0,1,0,1,1,0,0,0
2499_01,Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2500_01,Earth,0,TRAPPIST-1e,22.0,0,272.0,44.0,0.0,1064.0,418.0,0,1,0,G,S,Front,1798.0,1,1,1,0,0,0,1,1,1,1,0
2502_01,Earth,0,TRAPPIST-1e,24.0,0,873.0,12.0,1.0,0.0,3.0,0,1,0,G,S,Front,889.0,1,1,1,0,1,0,0,0,1,0,0
2503_01,Mars,0,TRAPPIST-1e,30.8,0,311.0,0.0,745.0,232.0,0.0,0,2,1,F,P,Second,1288.0,1,1,0,0,1,1,1,1,0,0,0
2503_02,Mars,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,F,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2505_01,Earth,0,TRAPPIST-1e,19.0,0,0.0,13.0,291.0,481.0,2.0,0,2,1,E,P,Front,787.0,0,0,1,0,1,1,1,1,1,0,0
2505_02,Earth,0,TRAPPIST-1e,19.0,0,0.0,5.0,4.0,541.0,238.0,0,2,1,E,P,Front,788.0,0,0,1,0,1,0,1,1,1,1,0
2506_01,Europa,0,55 Cancri e,38.0,0,0.0,2506.0,46.0,11001.0,5.0,0,3,1,A,P,Front,13558.0,0,0,1,1,1,0,1,1,1,0,1
2506_02,Europa,1,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,A,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2506_03,Europa,0,55 Cancri e,23.0,0,36.0,2467.0,0.0,381.0,803.0,0,3,1,A,P,Front,3687.0,1,0,1,1,0,0,1,1,1,1,1
2508_01,Europa,1,55 Cancri e,57.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,D,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2508_02,Europa,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,D,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2509_01,Earth,0,TRAPPIST-1e,43.0,0,0.0,9.0,1145.0,0.0,0.0,0,1,0,F,S,Second,1154.0,0,0,1,0,1,1,0,0,0,0,0
2510_01,Mars,0,TRAPPIST-1e,28.0,0,34.0,0.0,1342.0,91.0,0.0,1,1,0,F,P,Second,1467.0,1,0,0,0,1,1,1,0,0,0,0
2512_01,Europa,0,55 Cancri e,33.0,0,0.0,8759.0,0.0,2788.0,4513.0,0,2,1,C,S,Front,16060.0,0,0,1,1,0,0,1,1,1,1,1
2512_02,Europa,1,55 Cancri e,37.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2513_01,Earth,0,TRAPPIST-1e,28.0,0,0.0,55.0,0.0,656.0,0.0,0,1,0,G,S,Second,711.0,0,0,1,0,0,0,1,1,0,0,0
2515_01,Europa,0,55 Cancri e,28.0,1,2.0,2144.0,0.0,435.0,5872.0,0,2,1,B,S,Front,8453.0,1,0,1,1,0,0,1,1,1,1,1
2515_02,Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2516_01,Earth,0,55 Cancri e,29.0,0,75.0,17.0,0.0,211.0,506.0,0,1,0,G,P,Front,809.0,1,0,1,0,0,0,1,1,1,1,0
2518_01,Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,C,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2518_02,Europa,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,C,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2519_01,Earth,0,TRAPPIST-1e,24.0,0,172.0,775.0,344.0,0.0,0.0,1,1,0,F,S,Second,1291.0,1,1,1,1,1,1,0,0,0,0,0
2520_01,Europa,0,TRAPPIST-1e,59.0,0,0.0,5407.0,0.0,285.0,1135.0,0,1,0,C,P,Front,6827.0,0,0,1,1,0,0,1,1,1,1,1
2521_01,Mars,1,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2522_01,Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,F,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2523_01,Europa,1,55 Cancri e,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2524_01,Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,D,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2526_01,Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2527_01,Earth,1,PSO J318.5-22,38.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2528_01,Mars,0,TRAPPIST-1e,48.0,0,639.0,412.0,110.0,0.0,0.0,1,1,0,F,S,Second,1161.0,1,1,1,1,1,1,0,0,0,0,0
2530_01,Mars,0,TRAPPIST-1e,25.0,0,1734.0,1.0,189.0,1.0,0.0,0,1,0,F,S,Second,1925.0,1,1,1,0,1,1,1,0,0,0,0
2531_01,Earth,1,PSO J318.5-22,25.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2532_01,Mars,0,TRAPPIST-1e,24.0,0,737.0,37.0,1682.0,0.0,0.0,0,2,1,F,S,Second,2456.0,1,1,1,0,1,1,0,0,0,0,0
2532_02,Mars,1,TRAPPIST-1e,69.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,F,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2534_01,Europa,0,55 Cancri e,20.0,0,0.0,646.0,0.0,301.0,1425.0,0,2,1,B,P,Front,2372.0,0,0,1,1,0,0,1,1,1,1,0
2534_02,Europa,1,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2535_01,Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2537_01,Earth,0,PSO J318.5-22,23.0,0,0.0,9.0,292.0,35.0,349.0,1,1,0,E,P,Front,685.0,0,0,1,0,1,1,1,0,1,1,0
2540_01,Mars,0,TRAPPIST-1e,24.0,0,345.0,0.0,451.0,0.0,582.0,0,1,0,E,S,Front,1378.0,1,1,0,0,1,1,0,0,1,1,0
2541_01,Europa,0,TRAPPIST-1e,44.0,0,0.0,1482.0,127.0,1555.0,1257.0,0,1,0,B,P,Front,4421.0,0,0,1,1,1,1,1,1,1,1,1
2542_01,Mars,0,TRAPPIST-1e,29.0,0,834.0,0.0,28.0,117.0,41.0,0,1,0,E,P,Front,1020.0,1,1,0,0,1,0,1,0,1,0,0
2544_01,Europa,0,55 Cancri e,6.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2544_02,Europa,0,TRAPPIST-1e,42.0,0,41.0,1912.0,0.0,1899.0,43.0,0,2,1,B,S,Front,3895.0,1,0,1,1,0,0,1,1,1,0,1
2545_01,Earth,1,55 Cancri e,78.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2546_01,Earth,0,TRAPPIST-1e,36.0,0,548.0,179.0,24.0,0.0,77.0,0,1,0,F,S,Second,828.0,1,1,1,0,1,0,0,0,1,0,0
2547_01,Europa,0,55 Cancri e,37.0,0,0.0,100.0,0.0,1402.0,1462.0,0,2,1,C,S,Front,2964.0,0,0,1,0,0,0,1,1,1,1,0
2547_02,Europa,0,55 Cancri e,41.0,0,0.0,12809.0,2.0,2835.0,1514.0,1,2,1,A,P,Front,17160.0,0,0,1,1,1,0,1,1,1,1,1
2548_01,Earth,0,TRAPPIST-1e,18.0,0,852.0,48.0,0.0,7.0,0.0,0,1,0,G,S,Front,907.0,1,1,1,0,0,0,1,0,0,0,0
2549_01,Mars,0,TRAPPIST-1e,62.0,0,1663.0,0.0,23.0,2.0,12.0,0,3,1,F,P,Second,1700.0,1,1,0,0,1,0,1,0,1,0,0
2549_02,Mars,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,F,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2549_03,Mars,0,TRAPPIST-1e,55.0,0,1281.0,0.0,7.0,1.0,0.0,0,3,1,F,P,Second,1289.0,1,1,0,0,1,0,1,0,0,0,0
2550_01,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2551_01,Earth,0,TRAPPIST-1e,32.0,0,238.0,156.0,3.0,2.0,324.0,0,1,0,F,P,Second,723.0,1,1,1,0,1,0,1,0,1,1,0
2552_01,Earth,0,TRAPPIST-1e,19.0,0,0.0,1124.0,4.0,0.0,0.0,1,3,1,F,S,Second,1128.0,0,0,1,1,1,0,0,0,0,0,0
2552_02,Earth,0,55 Cancri e,7.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,G,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2552_03,Earth,0,55 Cancri e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,G,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2553_01,Europa,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,D,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2555_01,Europa,1,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2555_02,Europa,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2557_01,Europa,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2558_01,Mars,0,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,F,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2558_02,Mars,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,F,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2558_03,Mars,0,TRAPPIST-1e,55.0,0,403.0,0.0,922.0,0.0,0.0,1,4,1,F,P,Second,1325.0,1,1,0,0,1,1,0,0,0,0,0
2558_04,Mars,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,F,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2559_01,Europa,0,TRAPPIST-1e,51.0,0,0.0,1949.0,0.0,2549.0,39.0,0,1,0,C,S,Front,4537.0,0,0,1,1,0,0,1,1,1,0,1
2560_01,Earth,1,PSO J318.5-22,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2560_02,Earth,0,TRAPPIST-1e,21.0,0,882.0,0.0,0.0,0.0,0.0,0,3,1,G,P,Front,882.0,1,1,0,0,0,0,0,0,0,0,0
2560_03,Earth,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,0,3,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2561_01,Earth,0,TRAPPIST-1e,19.0,0,194.0,44.0,0.0,549.0,1.0,0,1,0,E,S,Front,788.0,1,1,1,0,0,0,1,1,1,0,0
2562_01,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,F,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2562_02,Mars,0,TRAPPIST-1e,20.0,0,2502.0,0.0,96.0,0.0,0.0,0,2,1,F,P,Second,2598.0,1,1,0,0,1,1,0,0,0,0,0
2564_01,Europa,0,TRAPPIST-1e,42.0,0,2.0,3024.0,0.0,89.0,10.0,1,1,0,E,S,Front,3125.0,1,0,1,1,0,0,1,0,1,0,0
2565_01,Mars,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,F,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2565_02,Mars,0,TRAPPIST-1e,32.0,0,598.0,0.0,138.0,0.0,624.0,0,2,1,E,P,Front,1360.0,1,1,0,0,1,1,0,0,1,1,0
2571_01,Earth,0,TRAPPIST-1e,28.0,0,145.0,8.0,557.0,0.0,74.0,1,1,0,G,P,Front,784.0,1,1,1,0,1,1,0,0,1,0,0
2572_01,Europa,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2572_02,Europa,1,55 Cancri e,56.0,1,0.0,0.0,0.0,0.0,0.0,1,2,1,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2573_01,Europa,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,C,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2574_01,Earth,0,TRAPPIST-1e,42.0,0,10.0,303.0,12.0,0.0,478.0,0,1,0,F,S,Second,803.0,1,0,1,1,1,0,0,0,1,1,0
2578_01,Earth,0,TRAPPIST-1e,18.0,0,1153.0,0.0,0.0,1409.0,195.0,0,1,0,F,S,Second,2757.0,1,1,0,0,0,0,1,1,1,1,0
2580_01,Earth,0,TRAPPIST-1e,24.0,0,19.0,676.0,0.0,26.0,0.0,0,1,0,G,S,Front,721.0,1,0,1,1,0,0,1,0,0,0,0
2581_01,Earth,0,TRAPPIST-1e,20.0,0,496.0,20.0,16.0,0.0,254.0,0,2,1,E,P,Front,786.0,1,1,1,0,1,0,0,0,1,1,0
2581_02,Earth,0,TRAPPIST-1e,22.0,0,26.0,0.0,0.0,0.0,733.0,0,2,1,F,P,Second,759.0,1,0,0,0,0,0,0,0,1,1,0
2582_01,Earth,0,TRAPPIST-1e,22.0,0,98.0,0.0,46.0,641.0,0.0,0,1,0,G,P,Front,785.0,1,0,0,0,1,0,1,1,0,0,0
2584_01,Earth,0,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2588_01,Earth,0,TRAPPIST-1e,28.0,0,4.0,166.0,743.0,0.0,0.0,1,1,0,G,P,Front,913.0,1,0,1,0,1,1,0,0,0,0,0
2589_01,Europa,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1,C,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2589_02,Europa,1,55 Cancri e,50.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1,C,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2589_03,Europa,0,TRAPPIST-1e,26.0,0,0.0,8150.0,0.0,3508.0,99.0,0,5,1,C,P,Front,11757.0,0,0,1,1,0,0,1,1,1,0,1
2589_04,Europa,0,TRAPPIST-1e,30.0,1,0.0,632.0,0.0,673.0,2272.0,0,5,1,C,P,Front,3577.0,0,0,1,1,0,0,1,1,1,1,0
2589_05,Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1,C,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2590_01,Earth,0,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,0,3,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2590_02,Earth,0,TRAPPIST-1e,45.0,0,406.0,148.0,285.0,0.0,0.0,0,3,1,G,P,Front,839.0,1,1,1,0,1,1,0,0,0,0,0
2590_03,Earth,1,PSO J318.5-22,35.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2591_01,Earth,0,PSO J318.5-22,18.0,0,9.0,419.0,0.0,201.0,7.0,0,2,1,F,S,Second,636.0,1,0,1,1,0,0,1,1,1,0,0
2591_02,Earth,0,TRAPPIST-1e,23.0,0,0.0,121.0,0.0,568.0,128.0,0,2,1,G,S,Front,817.0,0,0,1,0,0,0,1,1,1,1,0
2592_01,Mars,0,TRAPPIST-1e,29.0,1,803.0,0.0,0.0,58.0,0.0,0,2,1,D,P,Front,861.0,1,1,0,0,0,0,1,0,0,0,0
2592_02,Mars,0,TRAPPIST-1e,18.0,0,1102.0,9.0,2628.0,0.0,0.0,0,2,1,D,P,Front,3739.0,1,1,1,0,1,1,0,0,0,0,1
2593_01,Earth,0,TRAPPIST-1e,28.0,0,804.0,2.0,13.0,0.0,62.0,0,1,0,G,P,Front,881.0,1,1,1,0,1,0,0,0,1,0,0
2594_01,Europa,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2595_01,Mars,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,F,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2595_02,Mars,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,F,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2595_03,Mars,0,TRAPPIST-1e,28.0,0,938.0,61.0,0.0,53.0,4.0,0,4,1,D,P,Front,1056.0,1,1,1,0,0,0,1,0,1,0,0
2595_04,Mars,0,TRAPPIST-1e,8.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,F,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2596_01,Mars,0,TRAPPIST-1e,20.0,0,59.0,0.0,1646.0,1657.0,0.0,0,2,1,D,P,Front,3362.0,1,0,0,0,1,1,1,1,0,0,0
2596_02,Mars,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,F,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2597_01,Mars,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,F,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2597_02,Mars,0,55 Cancri e,31.0,0,995.0,7.0,1213.0,0.0,687.0,0,2,1,F,S,Second,2902.0,1,1,1,0,1,1,0,0,1,1,0
2598_01,Mars,0,TRAPPIST-1e,37.0,0,27.0,0.0,1131.0,0.0,1318.0,0,1,0,F,P,Second,2476.0,1,0,0,0,1,1,0,0,1,1,0
2599_01,Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,F,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2601_01,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,F,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2602_01,Mars,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,0,3,1,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2602_02,Mars,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2602_03,Mars,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,0,3,1,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2605_01,Mars,1,55 Cancri e,43.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,D,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2606_01,Earth,0,TRAPPIST-1e,29.2,0,900.0,0.0,0.0,0.0,1.0,0,2,1,F,P,Second,901.0,1,1,0,0,0,0,0,0,1,0,0
2606_02,Earth,0,TRAPPIST-1e,45.0,0,10.0,16.0,801.0,73.0,920.0,0,2,1,F,P,Second,1820.0,1,0,1,0,1,1,1,0,1,1,0
2607_01,Europa,1,TRAPPIST-1e,63.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2607_02,Europa,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2607_03,Europa,0,55 Cancri e,35.0,0,0.0,1471.0,2.0,445.0,533.0,1,4,1,B,S,Front,2451.0,0,0,1,1,1,0,1,1,1,1,0
2607_04,Europa,0,TRAPPIST-1e,12.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2609_01,Earth,1,PSO J318.5-22,34.2,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2616_01,Earth,0,TRAPPIST-1e,17.0,0,0.0,604.0,0.0,0.0,218.0,0,1,0,F,P,Second,822.0,0,0,1,1,0,0,0,0,1,1,0
2617_01,Earth,0,PSO J318.5-22,32.0,0,59.0,0.0,469.0,0.0,0.0,0,1,0,G,P,Front,528.0,1,0,0,0,1,1,0,0,0,0,0
2618_01,Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2619_01,Earth,0,55 Cancri e,17.0,0,2000.0,0.0,0.0,0.0,0.0,0,1,0,F,S,Second,2000.0,1,1,0,0,0,0,0,0,0,0,0
2622_01,Earth,0,55 Cancri e,34.0,0,492.0,0.0,13.0,55.0,0.0,0,1,0,F,S,Second,560.0,1,1,0,0,1,0,1,0,0,0,0
2624_01,Earth,0,TRAPPIST-1e,15.0,0,0.0,0.0,875.0,3.0,167.4,0,1,0,F,P,Second,1045.4,0,0,0,0,1,1,1,0,1,1,0
2625_01,Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2625_02,Earth,0,TRAPPIST-1e,22.0,0,0.0,1.0,271.0,0.0,1348.0,0,2,1,E,P,Front,1620.0,0,0,1,0,1,1,0,0,1,1,0
2626_01,Earth,0,TRAPPIST-1e,19.0,0,232.0,0.0,479.0,0.0,5.0,0,1,0,F,P,Second,716.0,1,1,0,0,1,1,0,0,1,0,0
2627_01,Earth,0,PSO J318.5-22,40.0,0,0.0,228.0,5.0,454.0,1.0,0,1,0,F,P,Second,688.0,0,0,1,1,1,0,1,1,1,0,0
2628_01,Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,A,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2628_02,Europa,0,55 Cancri e,51.0,0,0.0,6.0,0.0,2085.0,67.0,0,2,1,A,P,Front,2158.0,0,0,1,0,0,0,1,1,1,0,0
2629_01,Earth,0,TRAPPIST-1e,22.0,0,91.0,6.0,0.0,17.0,693.0,0,1,0,G,P,Front,807.0,1,0,1,0,0,0,1,0,1,1,0
2631_01,Mars,1,55 Cancri e,50.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,F,P,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
2633_01,Earth,0,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
2634_01,Mars,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,F,S,Second,0.0,0,0,0,0,0,0,0,0,0,0,0
